sigla_curso_ref,id_cadeira,nome_cadeira,ects,periodo,metodo_avaliacao,programa,num_alunos,docentes,url_curso
DBioeng,2253410426421459,Técnicas (e Metodologias) Experimentais Avançadas em Bioengenharia e Biociências,6.0,2º Semestre,Será feita uma apresentação de 15 minutos; seguida por uma breve discussão com o orientador da TEA; o orientador do estudante; e a coordenação do curso.,,1,,https://fenix.tecnico.ulisboa.pt/disciplinas/T-eMetodologiasABB/2025-2026/1-semestre
DBioeng,2253410426421466,Engenharia de Células Estaminais,6.0,2º Semestre,70% Apresentação de um seminário compreendendo uma análise crítica de um artigo científico. 30% Escrita de um resumo.,,0,Tiago Paulo Gonçalves Pinheiro Fernandes,https://fenix.tecnico.ulisboa.pt/disciplinas/ECE/2025-2026/1-semestre
DBioeng,2253410426421711,Tópicos em Bioengenharia e Biociências I,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,2,,https://fenix.tecnico.ulisboa.pt/disciplinas/TBB-I/2025-2026/2-semestre
DBioeng,2253410426421718,Tópicos Avançados em Bioengenharia e Biociências,6.0,2º Semestre,A avaliação será na modalidade PASS/FAIL; após apresentação de um curto relatório ao coordenador do programa doutoral. Se tiver havido lugar à frequência de um curso; o docente enviará o resultado do curso.,,1,,https://fenix.tecnico.ulisboa.pt/disciplinas/TABB/2025-2026/2-semestre
DBioeng,2253410426421710,Tópicos em Bioengenharia e Biociências II,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TBB-II/2025-2026/2-semestre
DBioeng,2253410426421717,Biologia de Células Estaminais,6.0,2º Semestre,50% Apresentação de um seminário de “Journal Club” discutindo um artigo científico. 50% Ensaio sobre um tópico de biologia de células estaminais.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/BCEst/2025-2026/2-semestre
DBioeng,2253410426421467,Neurociências e Neuroimagiologia,6.0,2º Semestre,Exame (50%) + Projecto (50%),,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/NNeu/2025-2026/1-semestre
DBioeng,2253410426421465,Microbiologia Molecular e Celular,6.0,2º Semestre,A classificação final resulta de relatórios laboratoriais (25%); monografia (25%) e apresentação e discussão em seminário (50%).  Todos os componentes de avaliação são obrigatórios. É exigida uma nota mínima de 9;5 (em 20;0) para cada componente. A elaboração; apresentação e discussão da monografia será realizada individualmente pelos; que escolherão o tema em concordância com o coordenador do curso e do orientador de tese. As apresentações ocorrerão durante as aulas regulares como seminários. As apresentações terão a duração de 15 minutos; seguidas de 10 minutos para discussão em aula. A avaliação da apresentação incidirá na clareza; rigor e análise crítica do tema proposto. Espera-se que os alunos adquiram uma compreensão completa to tema científico e das abordagens experimentais e computacionais envolvidas. A presença dos alunos nos seminários é obrigatória.,,1,Jorge Humberto Gomes Leitão,https://fenix.tecnico.ulisboa.pt/disciplinas/MMCel/2025-2026/1-semestre
DBioeng,2253410426421712,Estágio Não Académico I (Dbb),12.0,2º Semestre,Elaboração de um relatório de estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,1,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-I-Dbb/2025-2026/2-semestre
DBioeng,2253410426421468,Estágio Não Académico II (Dbb),6.0,2º Semestre,Elaboração de um relatório de complemento do estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-II-Dbb/2025-2026/1-semestre
DBioeng,2253410426421715,Estágio Não Académico II (Dbb),6.0,2º Semestre,Elaboração de um relatório de complemento do estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-II-Dbb/2025-2026/2-semestre
DBioeng,2253410426421461,Tópicos em Bioengenharia e Biociências I,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TBB-I/2025-2026/1-semestre
DBioeng,2253410426421470,Introdução à Aprendizagem Automática em Bioengenharia,6.0,2º Semestre,Projecto (50%); apresentação oral (30%); laboratórios (20%),,1,Ana Luísa Nobre Fred,https://fenix.tecnico.ulisboa.pt/disciplinas/IAAB/2025-2026/1-semestre
DBioeng,2534885403132012,Apoio ao Ensino II (Dbb),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,1,,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-II-Dbb/2025-2026/2-semestre
DBioeng,2253410426421464,Engenharia de Bioprocessos,6.0,2º Semestre,50% mini-testes ou exam   50% Projeto focado no desenvolvimento de um bioprocesso; incluindo:  -30% Apresentação final   -20% Sumário executivo e recomendações.,,0,Frederico Castelo Alves Ferreira,https://fenix.tecnico.ulisboa.pt/disciplinas/EBiop/2025-2026/1-semestre
DBioeng,2253410426421462,Estágio Não Académico I (Dbb),12.0,2º Semestre,Elaboração de um relatório de estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-I-Dbb/2025-2026/1-semestre
DBioeng,2253410426421713,Sensores; Instrumentação e Medidas em Sistemas Biológicos,6.0,2º Semestre,A avaliação da UC consiste na realização de um projeto. A sua avaliação será baseada no relatório (50%) e na apresentação e discussão oral do trabalho (50%).,,1,,https://fenix.tecnico.ulisboa.pt/disciplinas/SIMSB/2025-2026/2-semestre
DBioeng,2253410426421716,Estágio de Investigação no Estrangeiro (Dbb),12.0,2º Semestre,Elaboração de um relatório de visita incluindo eventuais resultados científicos tais como; preparação de artigos ou resumos científicos; avaliados pelo orientador científico do estudante.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/EIE-Dbb/2025-2026/2-semestre
DBioeng,2253410426421714,Apoio ao Ensino I (Dbb),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,2,,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-I-Dbb/2025-2026/2-semestre
DBioeng,2253410426421460,Tópicos em Bioengenharia e Biociências II,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TBB-II/2025-2026/1-semestre
DBioeng,2253410426421709,Técnicas (e Metodologias) Experimentais Avançadas em Bioengenharia e Biociências,6.0,2º Semestre,Será feita uma apresentação de 15 minutos; seguida por uma breve discussão com o orientador da TEA; o orientador do estudante; e a coordenação do curso.,,2,,https://fenix.tecnico.ulisboa.pt/disciplinas/T-eMetodologiasABB/2025-2026/2-semestre
DBioeng,1690460473043656,Neurociências e Neuroimagiologia,6.0,2º Semestre,Exame (50%) + Projecto (50%),,2,Patrícia Margarida Piedade Figueiredo,https://fenix.tecnico.ulisboa.pt/disciplinas/NNeu-3/2025-2026/2-semestre
DBioeng,2253410426421471,Estágio de Investigação no Estrangeiro (Dbb),12.0,2º Semestre,Elaboração de um relatório de visita incluindo eventuais resultados científicos tais como; preparação de artigos ou resumos científicos; avaliados pelo orientador científico do estudante.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/EIE-Dbb/2025-2026/1-semestre
DBioeng,2253410426421472,Tópicos Avançados em Bioengenharia e Biociências,6.0,2º Semestre,A avaliação será na modalidade PASS/FAIL; após apresentação de um curto relatório ao coordenador do programa doutoral. Se tiver havido lugar à frequência de um curso; o docente enviará o resultado do curso.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TABB/2025-2026/1-semestre
DBioeng,2253410426421469,Genómica Funcional e Comparativa,6.0,2º Semestre,A nota final a obter na disciplina resulta da ponderação das classificações obtidas nos dois elementos de avaliação:  1 – Projecto - 50% da nota final - Desenvolvimento de um projecto de investigação na área; avaliado pela produção de um relatório; seguida da sua apresentação e discussão.  2 - Relatórios das aulas práticas - 50% da nota final - Serão efectuadas sessões de prática computacional no decorrer do semestre e serão avaliadas pela produção de 4 relatórios; efectuados pelos alunos em grupos de 3.,,1,,https://fenix.tecnico.ulisboa.pt/disciplinas/GFC/2025-2026/1-semestre
DBioeng,2534885403132013,Apoio ao Ensino II (Dbb),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-II-Dbb/2025-2026/1-semestre
DQuim,2253410426421620,Estágio de Investigação no Estrangeiro (Dquim),12.0,2º Semestre,Elaboração de um relatório de visita incluindo eventuais resultados científicos tais como; preparação de artigos ou resumos científicos; avaliados pelo orientador científico do estudante.,,0,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/EIE-Dquim/2025-2026/1-semestre
DQuim,2253410426421624,Tópicos em Química II,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,1,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/TQuimic-II/2025-2026/1-semestre
DQuim,2253410426421876,Estágio Não Académico II (Dquim),6.0,2º Semestre,Elaboração de um relatório de complemento do estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-II-Dquim/2025-2026/2-semestre
DQuim,2253410426421625,Estágio Não Académico I (Dquim),12.0,2º Semestre,Elaboração de um relatório de estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-I-Dquim/2025-2026/1-semestre
DQuim,2253410426421873,Apoio ao Ensino I (Dquim),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,1,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-I-Dquim/2025-2026/2-semestre
DQuim,2253410426421872,Estágio de Investigação no Estrangeiro (Dquim),12.0,2º Semestre,Elaboração de um relatório de visita incluindo eventuais resultados científicos tais como; preparação de artigos ou resumos científicos; avaliados pelo orientador científico do estudante.,,0,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/EIE-Dquim/2025-2026/2-semestre
DQuim,2253410426421877,Tópicos em Química II,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,1,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/TQuimic-II/2025-2026/2-semestre
DQuim,2253410426421879,Tópicos em Química I,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,2,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/TQuimi-I/2025-2026/2-semestre
DQuim,1971935449712493,Modelização e Otimização de Sistemas (Bio)Químicos Complexos,6.0,2º Semestre,Análise de estudos de caso avançados (os alunos selecionam um caso de estudo relevante para um dos tópicos do programa e apresentam como introdução ao tema durante as aulas) - apresentação oral (25%)  Miniprojetos - um por módulo; grupo de três membros (35%)  Projeto individual - aplicação dos resultados da aprendizagem a um problema avançado; eventualmente relevante para o próprio plano de trabalho científico do doutoramento (40%),,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/MOS-BioC/2025-2026/1-semestre
DQuim,2253410426421626,Tópicos em Química I,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,3,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/TQuimi-I/2025-2026/1-semestre
DQuim,2253410426421875,Apoio ao Ensino II (Dquim),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,1,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-II-Dquim/2025-2026/2-semestre
DQuim,2253410426421878,Estágio Não Académico I (Dquim),12.0,2º Semestre,Elaboração de um relatório de estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-I-Dquim/2025-2026/2-semestre
DQuim,2253410426421623,Estágio Não Académico II (Dquim),6.0,2º Semestre,Elaboração de um relatório de complemento do estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-II-Dquim/2025-2026/1-semestre
DQuim,2253410426421622,Apoio ao Ensino II (Dquim),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,0,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-II-Dquim/2025-2026/1-semestre
DQuim,2253410426421871,Processos Sustentáveis e Economia Circular,6.0,2º Semestre,- Análise de case studies (30%): os estudantes irão analisar processos catalíticos reais; avaliando os seus impactos ambientais e económicos através de métricas de sustentabilidade e da Avaliação do Ciclo de Vida (LCA).  - Proposta de projeto em grupo (30%): os estudantes irão propor um projeto colaborativo para conceber um sistema catalítico para uma aplicação industrial sustentável; integrando os princípios da economia circular.  - Apresentação do projeto (40%): os estudantes irão apresentar o seu projeto em grupo (escrito e oral) sobre sistemas catalíticos sustentáveis e inovadores.,,0,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/PSEC-3/2025-2026/2-semestre
DQuim,2253410426421621,Apoio ao Ensino I (Dquim),6.0,2º Semestre,,,2,Luísa Margarida Dias Ribeiro de Sousa Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-I-Dquim/2025-2026/1-semestre
DEPE,2253410426421452,Tópicos Avançados de Probabilidade e Estatística Matemática,6.0,2º Semestre,Avaliação contínua e/ou exame final.,,0,Paulo José de Jesus Soares,https://fenix.tecnico.ulisboa.pt/disciplinas/TAPEM/2025-2026/1-semestre
DEPE,2253410426421706,Apoio ao Ensino I (Demd),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-I-Demd/2025-2026/2-semestre
DEPE,2253410426421703,Tópicos Avançados de Processos Estocásticos,6.0,2º Semestre,Avaliação contínua e/ou exame final.,,0,Manuel João Cabral Morais,https://fenix.tecnico.ulisboa.pt/disciplinas/TAPE/2025-2026/2-semestre
DEPE,2253410426421707,Estágio de Investigação no Estrangeiro (Demd),12.0,2º Semestre,Elaboração de um relatório de visita incluindo eventuais resultados científicos tais como; preparação de artigos ou resumos científicos; avaliados pelo orientador científico do  estudante.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/EIE-Demd/2025-2026/2-semestre
DEPE,2253410426421701,Tópicos em Estatística e Matemática de Dados II,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TEMD-II/2025-2026/2-semestre
DEPE,2253410426421867,Aprendizagem Estatística,6.0,2º Semestre,Um projecto sobre um tema escolhido por cada aluno em articulação com o professor.,,14,Mário Alexandre Teles de Figueiredo,https://fenix.tecnico.ulisboa.pt/disciplinas/AEsta-3/2025-2026/2-semestre
DEPE,2253410426421705,Tópicos em Estatística e Matemática de Dados I,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TEMD-I/2025-2026/2-semestre
DEPE,2253410426421456,Tópicos em Estatística e Matemática de Dados I,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TEMD-I/2025-2026/1-semestre
DEPE,2253410426421455,Estágio Não Académico I (Demd),12.0,2º Semestre,Elaboração de um relatório de estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-I-Demd/2025-2026/1-semestre
DEPE,2253410426421450,Apoio ao Ensino II (Demd),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-II-Demd/2025-2026/1-semestre
DEPE,2253410426421708,Tópicos Avançados em Aprendizagem Estatística Robusta,6.0,2º Semestre,Trabalhos para casa (50%); projeto (50%).,,0,Ana Maria Nobre Vilhena Nunes Pires de Melo Parente | Maria da Conceição Esperança Amado,https://fenix.tecnico.ulisboa.pt/disciplinas/TAAER/2025-2026/2-semestre
DEPE,2253410426421700,Estágio Não Académico II (Demd),6.0,2º Semestre,Elaboração de um relatório de complemento do estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-II-Demd/2025-2026/2-semestre
DEPE,2253410426421458,Estágio de Investigação no Estrangeiro (Demd),12.0,2º Semestre,Elaboração de um relatório de visita incluindo eventuais resultados científicos tais como; preparação de artigos ou resumos científicos; avaliados pelo orientador científico do  estudante.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/EIE-Demd/2025-2026/1-semestre
DEPE,2253410426421453,Tópicos em Estatística e Matemática de Dados II,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TEMD-II/2025-2026/1-semestre
DEPE,2253410426421702,Estágio Não Académico I (Demd),12.0,2º Semestre,Elaboração de um relatório de estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-I-Demd/2025-2026/2-semestre
DEPE,2253410426421699,Apoio ao Ensino II (Demd),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-II-Demd/2025-2026/2-semestre
DEPE,2253410426421457,Apoio ao Ensino I (Demd),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-I-Demd/2025-2026/1-semestre
DEPE,2253410426421451,Estágio Não Académico II (Demd),6.0,2º Semestre,Elaboração de um relatório de complemento do estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-II-Demd/2025-2026/1-semestre
DEPE,2253410426421454,Tópicos Avançados de Análise Multivariada,6.0,2º Semestre,Exame + Projectos com relatórios escritos.,,0,Maria do Rosário De Oliveira Silva,https://fenix.tecnico.ulisboa.pt/disciplinas/TAAM/2025-2026/1-semestre
DArq,2253410426421724,Apoio ao Ensino II (Darq),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,0,Miguel José Das Neves Pires Amado,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-II-Darq/2025-2026/2-semestre
DArq,2253410426421726,Desenho Urbano e Espaço Público,6.0,2º Semestre,Os métodos de ensino-aprendizagem baseiam-se em princípios de conhecimento colaborativo e transdisciplinar mas sempre centrados nos doutorandos. Assim; a leitura; apresentação e discussão de artigos e capítulos serão os principais pilares da avaliação a par da avaliação crítica feita pelos alunos a estudos de caso e às apresentações feitas por convidados.,,0,Jorge Manuel Gonçalves | António Salvador de Matos Ricardo da Costa,https://fenix.tecnico.ulisboa.pt/disciplinas/DUEPI/2025-2026/2-semestre
DArq,2253410426421727,Tópicos em Arquitetura I,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/TArq-I/2025-2026/2-semestre
DArq,2253410426421483,Tópicos em Arquitetura I,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,2,Miguel José Das Neves Pires Amado,https://fenix.tecnico.ulisboa.pt/disciplinas/TArq-I/2025-2026/1-semestre
DArq,2253410426421482,Apoio ao Ensino I (Darq),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,0,Miguel José Das Neves Pires Amado,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-I-Darq/2025-2026/1-semestre
DArq,2253410426421479,Estágio de Investigação no Estrangeiro (Darq),12.0,2º Semestre,Elaboração de um relatório de visita incluindo eventuais resultados científicos tais como; preparação de artigos ou resumos científicos; avaliados pelo orientador científico do estudante.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/EIE-Darq/2025-2026/1-semestre
DArq,2253410426421477,Estágio Não Académico I (Darq),12.0,2º Semestre,Elaboração de um relatório de estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,3,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-I-Darq/2025-2026/1-semestre
DArq,2253410426421473,Tópicos em Arquitetura II,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,1,,https://fenix.tecnico.ulisboa.pt/disciplinas/TArq-II/2025-2026/1-semestre
DArq,2253410426421725,Apoio ao Ensino I (Darq),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,1,,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-I-Darq/2025-2026/2-semestre
DArq,2253410426421719,Tópicos em Arquitetura II,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,0,Miguel José Das Neves Pires Amado,https://fenix.tecnico.ulisboa.pt/disciplinas/TArq-II/2025-2026/2-semestre
DArq,2253410426421728,Estudos Urbanos,6.0,2º Semestre,Monografia relativa a cada um dos módulos da UC; com exploração bibliográfica relativa ao tema e/ou análise de estudos de casos com relação ao tema da tese do aluno.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/EU/2025-2026/2-semestre
DArq,2816360379855811,Estudos Espaço-Funcionais,6.0,2º Semestre,A avaliação dos estudantes é conduzida de forma integrada; considerando a qualidade dos portfólios e a participação ativa nos seminários. O portfólio reúne um conjunto de exercícios de iniciação à investigação; desenvolvidos em torno de um tema escolhido pelo estudante. Este processo permite-lhe aplicar os conceitos adquiridos ao longo do curso; enquanto aprofunda um tópico de seu interesse pessoal; promovendo uma reflexão crítica e a construção de conhecimento de forma autónoma. A participação nos seminários é avaliada com base na contribuição ativa para as discussões; fomentando o desenvolvimento do pensamento crítico e a troca de ideias dentro de um ambiente colaborativo.,,0,Daniela Arnaut Godinho Antunes | Patrícia Isabel Mendes Lourenço | Teresa Frederica Tojal de Valsassina Heitor | Maria Alexandra de Lacerda Nave Alegre,https://fenix.tecnico.ulisboa.pt/disciplinas/EE-F/2025-2026/2-semestre
DArq,2253410426421475,Cultura Arquitetónica e Urbana,6.0,2º Semestre,A UC adopta um formato de seminário; complementado por palestras com investigadores convidados exteriores. A didática baseia-se em práticas reflexivas; focalizadas na dimensão funcional do espaço construído e nas suas implicações sociais.   É feita uma avaliação global e integrada dos alunos; com base na participação nos seminários. É também proposto um exercício de iniciação à investigação desenvolvido sobre um tópico escolhido pelo aluno. Este exercício deverá ser apresentado em dois formatos alternativos: a) “artigo científico” a ser publicado em revista técnica com recurso a estudos de caso; b) “artigo de revisão”. O trabalho de revisão deverá adoptar uma leitura original e abrangente sobre o tópico; não se limitando à adaptação de um capítulo de um livro.,,3,Bárbara dos Santos Coutinho | Daniela Arnaut Godinho Antunes | Ana Cristina Dos Santos Tostões,https://fenix.tecnico.ulisboa.pt/disciplinas/CArq/2025-2026/1-semestre
DArq,2253410426421474,Estágio Não Académico II (Darq),6.0,2º Semestre,Elaboração de um relatório de complemento do estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-II-Darq/2025-2026/1-semestre
DArq,2816360379855675,Tecnologias Digitais em Arquitetura,6.0,2º Semestre,É seguida uma aprendizagem centrada no domínio das ferramentas digitais de modelação e projecto e na experimentação através de modelos de informação; complementada pela análise de projectos e obras de referência; bem como pela leitura crítica de bibliografia de referência.  Este modelo é desenvolvido num ambiente de estúdio; onde se estimula a discussão e a colaboração; fundamentais para a aprendizagem. O desenvolvimento de trabalhos práticos é acompanhado de módulos teóricos e palestras com convidados do meio académico e empresarial.  Avaliação global e integrada dos alunos assente em avaliação contínua e em trabalho individual. A classificação final resulta da ponderação de três fatores: capacidade de pesquisa e reflexão em torno dos temas e objectivos propostos; compreensão e capacidade de aplicação dos conceitos utilizados e demonstração em projecto/protótipo digital.,,0,Helena Silva Barranha Gomes | Francisco Manuel Caldeira Pinto Teixeira Bastos | Ana Paula Filipe Tomé,https://fenix.tecnico.ulisboa.pt/disciplinas/TDArq/2025-2026/2-semestre
DArq,2253410426421723,Estágio de Investigação no Estrangeiro (Darq),12.0,2º Semestre,Elaboração de um relatório de visita incluindo eventuais resultados científicos tais como; preparação de artigos ou resumos científicos; avaliados pelo orientador científico do estudante.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/EIE-Darq/2025-2026/2-semestre
DArq,2253410426421720,Estágio Não Académico II (Darq),6.0,2º Semestre,Elaboração de um relatório de complemento do estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-II-Darq/2025-2026/2-semestre
DArq,2253410426421476,Urbanismo Sustentável,6.0,2º Semestre,A avaliação dos alunos é determinada pela participação nas sessões lectivas; e da qualidade dos dois textos individuais a que se junta a apresentação oral final perante o conjunto da turma.  A ponderação da avaliação final é feita pelo somatório dos dois textos individuais (Texto 1 (40%); Texto 2 (40%)) e da prestação na sessão de apresentação final das conclusões alcançadas com o trabalho realizado durante o semestre na sua ligação com o tema de investigação de cada estudante (20%).,,1,Miguel José Das Neves Pires Amado,https://fenix.tecnico.ulisboa.pt/disciplinas/US/2025-2026/1-semestre
DArq,2253410426421729,Design Digital,6.0,2º Semestre,Aulas teórico-práticas; com explicação da matéria e apoio na sua aplicação prática a casos de estudo. Avaliação de um projeto individual enquadrado; se possível; no tema de investigação do candidato.,,0,António Paulo Teles de Menezes Correia Leitão,https://fenix.tecnico.ulisboa.pt/disciplinas/DDig/2025-2026/2-semestre
DArq,2253410426421721,Arquitetura Sustentável,6.0,2º Semestre,A avaliação dos alunos é determinada pela participação nas sessões lectivas; e da qualidade dos dois textos individuais a que se junta a apresentação oral final perante o conjunto da turma.  A ponderação da avaliação final é feita pelo somatório dos dois textos individuais (Texto 1 (40%); Texto 2 (40%)) e da prestação na sessão de apresentação final das conclusões alcançadas com o trabalho realizado durante o semestre na sua ligação com o tema de investigação de cada estudante (20%).,,1,Manuel Guilherme Caras Altas Duarte Pinheiro | Manuel de Arriaga Brito Correia Guedes,https://fenix.tecnico.ulisboa.pt/disciplinas/PCRS/2025-2026/2-semestre
